1: small
2: large
3: XXXlarge
4: Custom Test Data
5: Pokemon Dataset
3
What dataset file do you want to use?
Enter a valid number from 1-24:
10
Datasets/CS170_XXXlarge_Data__10.txt
Type the number of the algorithm you want to run.
1. Forward Selection
2. Backwards Elimination
1

prevBestAccuracy = 0
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 59, the accuracy is 72.89%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 60, the accuracy is 71.77%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 63, the accuracy is 72.47%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 65, the accuracy is 72.54%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 72, the accuracy is 72.62%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 74, the accuracy is 72.32%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 80, the accuracy is 72.29%

numLevelsDecreasing = 3
For level 61, the index chosen is 10 with an accuracy of 72.89%
The current feature list is: {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79}


prevBestAccuracy = 72.89
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 9, the accuracy is 72.24%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 12, the accuracy is 72.07%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 16, the accuracy is 72.69%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 23, the accuracy is 72.37%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 24, the accuracy is 72.44%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 29, the accuracy is 72.39%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 34, the accuracy is 72.62%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 37, the accuracy is 71.87%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 43, the accuracy is 72.84%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 44, the accuracy is 72.47%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 48, the accuracy is 72.49%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 55, the accuracy is 72.67%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 59, the accuracy is 72.42%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 60, the accuracy is 72.39%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 63, the accuracy is 72.19%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 65, the accuracy is 72.34%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 72, the accuracy is 72.64%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 74, the accuracy is 72.82%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 80, the accuracy is 71.99%

numLevelsDecreasing = 4
For level 62, the index chosen is 43 with an accuracy of 72.84%
The current feature list is: {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79}


prevBestAccuracy = 72.84
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 9, the accuracy is 72.02%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 12, the accuracy is 72.84%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 16, the accuracy is 72.92%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 23, the accuracy is 72.09%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 24, the accuracy is 72.07%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 29, the accuracy is 72.34%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 34, the accuracy is 72.32%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 37, the accuracy is 72.44%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 44, the accuracy is 72.64%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 48, the accuracy is 72.87%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 55, the accuracy is 72.22%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 59, the accuracy is 72.62%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 60, the accuracy is 71.79%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 63, the accuracy is 71.67%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 65, the accuracy is 72.12%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 72, the accuracy is 72.49%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 74, the accuracy is 72.47%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 80, the accuracy is 72.32%
For level 63, the index chosen is 16 with an accuracy of 72.92%
The current feature list is: {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79}


prevBestAccuracy = 72.92
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 9, the accuracy is 72.52%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 12, the accuracy is 72.64%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 23, the accuracy is 72.17%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 24, the accuracy is 72.29%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 29, the accuracy is 71.89%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 34, the accuracy is 72.69%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 37, the accuracy is 72.27%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 44, the accuracy is 72.82%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 48, the accuracy is 73.02%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 55, the accuracy is 72.17%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 59, the accuracy is 72.17%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 60, the accuracy is 72.07%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 63, the accuracy is 71.89%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 65, the accuracy is 72.24%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 72, the accuracy is 72.59%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 74, the accuracy is 72.39%
Using Features(s) {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79} while considering 80, the accuracy is 72.12%
For level 64, the index chosen is 48 with an accuracy of 73.02%
The current feature list is: {1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 61, 62, 64, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 79}


prevBestAccuracy = 73.02
